Posting_Name,Department,Application_Date_time,Referral_Source,Clean_Date,Clean_Time,Referral_Count
Music Full-time Faculty - Music Education (Band Education) - Anticipated for Fall 2019,Music,"October 15, 2018 at 10:55 AM",Referral by BYU-Idaho employee,October 15 2018,10:55 AM,1
Art Faculty (Painting ) - Anticipated for Fall 2019,Art,"October 15, 2018 at 11:31 AM",BYU-Idaho Employment Website,October 15 2018,11:31 AM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 15, 2018 at 01:21 PM",Other,October 15 2018,1:21 PM,1
Music Full-time Faculty - Music Education (Band Education) - Anticipated for Fall 2019,Music,"October 15, 2018 at 01:35 PM",Referral by BYU-Idaho employee,October 15 2018,1:35 PM,1
Accounting Full-time Faculty - Anticipated for Fall 2019,Accounting,"October 15, 2018 at 03:15 PM",Other,October 15 2018,3:15 PM,1
Accounting Full-time Faculty - Anticipated for Fall 2019,Accounting,"October 15, 2018 at 04:40 PM",Other,October 15 2018,4:40 PM,1
Art Faculty (Painting ) - Anticipated for Fall 2019,Art,"October 15, 2018 at 08:57 PM",Referral by BYU-Idaho employee,October 15 2018,8:57 PM,1
Health Services Full-time Faculty - Public Health (Health Education & Promotion)- Anticipated for Fall 2019,Health Services,"October 15, 2018 at 09:13 PM",Referral by someone other than a BYU-Idaho employee,October 15 2018,9:13 PM,1
Art Full-time Faculty (Ceramics) - Anticipated for Fall 2019,Art,"October 15, 2018 at 09:30 PM",Referral by BYU-Idaho employee,October 15 2018,9:30 PM,1
Art Full-time Faculty (Ceramics) - Anticipated for Fall 2019,Art,"October 15, 2018 at 10:22 PM",Other,October 15 2018,10:22 PM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 15, 2018 at 11:04 PM",BYU-Idaho Employment Website,October 15 2018,11:04 PM,1
Health Services Full-time Faculty - Healthcare Administration - Anticipated for Fall 2019,Health Services,"October 15, 2018 at 11:41 PM",BYU-Idaho Employment Website,October 15 2018,11:41 PM,1
Accounting Full-time Faculty - Anticipated for Fall 2019,Accounting,"October 16, 2018 at 12:45 AM",BYU-Idaho Employment Website,October 16 2018,12:45 AM,1
Human Performance and Recreation Full-time Faculty - Exercise Physiology - Anticipated for Fall 2019,Human Performance & Recreation,"October 16, 2018 at 10:10 AM",BYU-Idaho Employment Website,October 16 2018,10:10 AM,1
English - Full-time Faculty - Anticipated 2 positions for Fall 2019,English,"October 16, 2018 at 12:21 PM",Referral by BYU-Idaho employee,October 16 2018,12:21 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 16, 2018 at 01:36 PM",Referral by someone other than a BYU-Idaho employee,October 16 2018,1:36 PM,1
Accounting Full-time Faculty - Anticipated for Fall 2019,Accounting,"October 16, 2018 at 03:03 PM",BYU-Idaho Employment Website,October 16 2018,3:03 PM,1
Mathematics - Full-time Faculty - Data Science/Statistics  - Anticipated 2 positions for Fall 2019,Mathematics,"October 16, 2018 at 03:12 PM",BYU-Idaho Employment Website,October 16 2018,3:12 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 16, 2018 at 03:20 PM",BYU-Idaho Employment Website,October 16 2018,3:20 PM,1
Mathematics - Full-time Faculty - Mathematics Science - Anticipated for Fall 2019,Mathematics,"October 16, 2018 at 03:22 PM",BYU-Idaho Employment Website,October 16 2018,3:22 PM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 16, 2018 at 06:31 PM",BYU-Idaho Employment Website,October 16 2018,6:31 PM,1
Health Services Full-time Faculty - Public Health (Health Education & Promotion)- Anticipated for Fall 2019,Health Services,"October 16, 2018 at 08:12 PM",Other,October 16 2018,8:12 PM,1
Art Faculty (Painting ) - Anticipated for Fall 2019,Art,"October 16, 2018 at 10:49 PM",Referral by BYU-Idaho employee,October 16 2018,10:49 PM,1
Accounting Full-time Faculty - Anticipated for Fall 2019,Accounting,"October 17, 2018 at 12:44 AM",Other,October 17 2018,12:44 AM,1
Academic Support Faculty  (Mathematics) - Anticipated for Fall 2019,Academic Support Centers,"October 17, 2018 at 11:45 AM",BYU-Idaho Employment Website,October 17 2018,11:45 AM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 17, 2018 at 12:09 PM",Referral by someone other than a BYU-Idaho employee,October 17 2018,12:09 PM,1
Nursing Faculty - 2 Openings Anticipated for Fall 2019,Nursing,"October 17, 2018 at 09:38 PM",Referral by BYU-Idaho employee,October 17 2018,9:38 PM,1
Marketing Full-time Faculty - Anticipated for Fall 2019,Marketing,"October 17, 2018 at 10:04 PM",BYU-Idaho Employment Website,October 17 2018,10:04 PM,1
Human Performance and Recreation Full-time Faculty - Exercise Physiology - Anticipated for Fall 2019,Human Performance & Recreation,"October 18, 2018 at 08:27 AM",BYU-Idaho Employment Website,October 18 2018,8:27 AM,1
Health Services Full-time Faculty - Public Health (Health Education & Promotion)- Anticipated for Fall 2019,Health Services,"October 18, 2018 at 10:53 AM",BYU-Idaho Employment Website,October 18 2018,10:53 AM,1
Human Performance and Recreation Full-time Faculty - Exercise Physiology - Anticipated for Fall 2019,Human Performance & Recreation,"October 18, 2018 at 11:08 AM",BYU-Idaho Employment Website,October 18 2018,11:08 AM,1
Art Full-time Faculty (Ceramics) - Anticipated for Fall 2019,Art,"October 18, 2018 at 01:04 PM",Referral by BYU-Idaho employee,October 18 2018,1:04 PM,1
Accounting Full-time Faculty - Anticipated for Fall 2019,Accounting,"October 18, 2018 at 03:26 PM",Referral by BYU-Idaho employee,October 18 2018,3:26 PM,1
Health Services Full-time Faculty - Healthcare Administration - Anticipated for Fall 2019,Health Services,"October 18, 2018 at 06:41 PM",BYU-Idaho Employment Website,October 18 2018,6:41 PM,1
Music Full-time Faculty  Piano - Anticipated for Fall 2019,Music,"October 18, 2018 at 07:21 PM",Referral by BYU-Idaho employee,October 18 2018,7:21 PM,1
Applied Plant Science Full-time Faculty - Horticulture (Floral Design) - Anticipated for Fall 2019,Applied Plant Science,"October 18, 2018 at 10:53 PM",Referral by someone other than a BYU-Idaho employee,October 18 2018,10:53 PM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 19, 2018 at 09:53 AM",Referral by BYU-Idaho employee,October 19 2018,9:53 AM,1
Human Performance and Recreation Full-time Faculty - Exercise Physiology - Anticipated for Fall 2019,Human Performance & Recreation,"October 19, 2018 at 11:26 AM",BYU-Idaho Employment Website,October 19 2018,11:26 AM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 19, 2018 at 02:51 PM",BYU-Idaho Employment Website,October 19 2018,2:51 PM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 19, 2018 at 03:55 PM",Referral by BYU-Idaho employee,October 19 2018,3:55 PM,1
Marketing Full-time Faculty - Anticipated for Fall 2019,Marketing,"October 19, 2018 at 05:11 PM",Referral by BYU-Idaho employee,October 19 2018,5:11 PM,1
English - Full-time Faculty - Anticipated 2 positions for Fall 2019,English,"October 19, 2018 at 07:39 PM",BYU-Idaho Employment Website,October 19 2018,7:39 PM,1
Art Faculty (Painting ) - Anticipated for Fall 2019,Art,"October 19, 2018 at 11:22 PM",Referral by BYU-Idaho employee,October 19 2018,11:22 PM,1
Mathematics - Full-time Faculty - Math Education - Anticipated for Fall 2019,Mathematics,"October 20, 2018 at 09:06 AM",BYU-Idaho Employment Website,October 20 2018,9:06 AM,1
Academic Support Faculty  (Mathematics) - Anticipated for Fall 2019,Academic Support Centers,"October 20, 2018 at 10:13 AM",BYU-Idaho Employment Website,October 20 2018,10:13 AM,1
Art Faculty (Painting ) - Anticipated for Fall 2019,Art,"October 20, 2018 at 08:53 PM",BYU-Idaho Employment Website,October 20 2018,8:53 PM,1
Music Full-time Faculty  Piano - Anticipated for Fall 2019,Music,"October 20, 2018 at 09:39 PM",Other,October 20 2018,9:39 PM,1
Accounting Full-time Faculty - Anticipated for Fall 2019,Accounting,"October 20, 2018 at 10:47 PM",Referral by BYU-Idaho employee,October 20 2018,10:47 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 21, 2018 at 08:34 PM",BYU-Idaho Employment Website,October 21 2018,8:34 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 21, 2018 at 08:39 PM",Other,October 21 2018,8:39 PM,1
Accounting Full-time Faculty - Anticipated for Fall 2019,Accounting,"October 22, 2018 at 07:33 AM",Facebook,October 22 2018,7:33 AM,1
Religious Education Full-time Faculty - Anticipated for Fall 2019,Religious Education,"October 22, 2018 at 09:20 AM",BYU-Idaho Employment Website,October 22 2018,9:20 AM,1
English - Full-time Faculty - Anticipated 2 positions for Fall 2019,English,"October 22, 2018 at 11:49 AM",BYU-Idaho Employment Website,October 22 2018,11:49 AM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 22, 2018 at 12:24 PM",Referral by someone other than a BYU-Idaho employee,October 22 2018,12:24 PM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 22, 2018 at 01:08 PM",BYU-Idaho Employment Website,October 22 2018,1:08 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 22, 2018 at 01:59 PM",BYU-Idaho Employment Website,October 22 2018,1:59 PM,1
Mathematics - Full-time Faculty - Mathematics Science - Anticipated for Fall 2019,Mathematics,"October 22, 2018 at 03:06 PM",BYU-Idaho Employment Website,October 22 2018,3:06 PM,1
Art Faculty (Painting ) - Anticipated for Fall 2019,Art,"October 22, 2018 at 06:50 PM",Referral by BYU-Idaho employee,October 22 2018,6:50 PM,1
Mathematics - Full-time Faculty - Mathematics Science - Anticipated for Fall 2019,Mathematics,"October 22, 2018 at 07:59 PM",Facebook,October 22 2018,7:59 PM,1
Academic Support Faculty  (Mathematics) - Anticipated for Fall 2019,Academic Support Centers,"October 22, 2018 at 09:39 PM",BYU-Idaho Employment Website,October 22 2018,9:39 PM,1
Mathematics - Full-time Faculty - Math Education - Anticipated for Fall 2019,Mathematics,"October 22, 2018 at 09:42 PM",BYU-Idaho Employment Website,October 22 2018,9:42 PM,1
Mathematics - Full-time Faculty - Mathematics Science - Anticipated for Fall 2019,Mathematics,"October 22, 2018 at 09:44 PM",BYU-Idaho Employment Website,October 22 2018,9:44 PM,1
Music Full-time Faculty  Piano - Anticipated for Fall 2019,Music,"October 22, 2018 at 10:52 PM",Referral by BYU-Idaho employee,October 22 2018,10:52 PM,1
Health Services Full-time Faculty - Healthcare Administration - Anticipated for Fall 2019,Health Services,"October 23, 2018 at 10:49 AM",BYU-Idaho Employment Website,October 23 2018,10:49 AM,1
Music Full-time Faculty  Piano - Anticipated for Fall 2019,Music,"October 23, 2018 at 12:41 PM",Other,October 23 2018,12:41 PM,1
Religious Education Full-time Faculty - Anticipated for Fall 2019,Religious Education,"October 23, 2018 at 04:21 PM",BYU-Idaho Employment Website,October 23 2018,4:21 PM,1
English - Full-time Faculty - Anticipated 2 positions for Fall 2019,English,"October 23, 2018 at 10:03 PM",Referral by BYU-Idaho employee,October 23 2018,10:03 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 23, 2018 at 10:20 PM",BYU-Idaho Employment Website,October 23 2018,10:20 PM,1
Art Full-time Faculty (Ceramics) - Anticipated for Fall 2019,Art,"October 24, 2018 at 11:00 AM",Referral by someone other than a BYU-Idaho employee,October 24 2018,11:00 AM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 24, 2018 at 11:36 AM",BYU-Idaho Employment Website,October 24 2018,11:36 AM,1
Applied Plant Science Full-time Faculty - Horticulture (Floral Design) - Anticipated for Fall 2019,Applied Plant Science,"October 24, 2018 at 01:52 PM",Referral by BYU-Idaho employee,October 24 2018,1:52 PM,1
Music Full-time Faculty  Piano - Anticipated for Fall 2019,Music,"October 24, 2018 at 03:14 PM",Referral by BYU-Idaho employee,October 24 2018,3:14 PM,1
Human Performance and Recreation Full-time Faculty - Exercise Physiology - Anticipated for Fall 2019,Human Performance & Recreation,"October 24, 2018 at 04:24 PM",Referral by someone other than a BYU-Idaho employee,October 24 2018,4:24 PM,1
Academic Support Faculty  (Mathematics) - Anticipated for Fall 2019,Academic Support Centers,"October 24, 2018 at 05:01 PM",BYU-Idaho Employment Website,October 24 2018,5:01 PM,1
Music Full-time Faculty - Music Education (Band Education) - Anticipated for Fall 2019,Music,"October 24, 2018 at 08:12 PM",Referral by BYU-Idaho employee,October 24 2018,8:12 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 25, 2018 at 08:24 PM",BYU-Idaho Employment Website,October 25 2018,8:24 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 25, 2018 at 08:26 PM",Referral by someone other than a BYU-Idaho employee,October 25 2018,8:26 PM,1
Art Full-time Faculty (Ceramics) - Anticipated for Fall 2019,Art,"October 25, 2018 at 09:38 PM",Referral by BYU-Idaho employee,October 25 2018,9:38 PM,1
Music Full-time Faculty  Piano - Anticipated for Fall 2019,Music,"October 25, 2018 at 10:28 PM",Referral by BYU-Idaho employee,October 25 2018,10:28 PM,1
Marketing Full-time Faculty - Anticipated for Fall 2019,Marketing,"October 25, 2018 at 10:56 PM",BYU-Idaho Employment Website,October 25 2018,10:56 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 26, 2018 at 01:14 AM",Referral by BYU-Idaho employee,October 26 2018,1:14 AM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 26, 2018 at 02:24 AM",BYU-Idaho Employment Website,October 26 2018,2:24 AM,1
Music Full-time Faculty  Piano - Anticipated for Fall 2019,Music,"October 26, 2018 at 10:03 AM",Referral by BYU-Idaho employee,October 26 2018,10:03 AM,1
Art Faculty (Painting ) - Anticipated for Fall 2019,Art,"October 26, 2018 at 01:46 PM",Facebook,October 26 2018,1:46 PM,1
Health Services Full-time Faculty - Healthcare Administration - Anticipated for Fall 2019,Health Services,"October 26, 2018 at 02:04 PM",Referral by BYU-Idaho employee,October 26 2018,2:04 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 26, 2018 at 02:29 PM",Referral by someone other than a BYU-Idaho employee,October 26 2018,2:29 PM,1
Health Services Full-time Faculty - Healthcare Administration - Anticipated for Fall 2019,Health Services,"October 26, 2018 at 03:11 PM",Referral by BYU-Idaho employee,October 26 2018,3:11 PM,1
Teacher Education Full-time Faculty - Elementary Education - 2 Openings Anticipated for Fall 2019,Teacher Education,"October 26, 2018 at 03:21 PM",BYU-Idaho Employment Website,October 26 2018,3:21 PM,1
English - Full-time Faculty - Anticipated 2 positions for Fall 2019,English,"October 26, 2018 at 03:30 PM",BYU-Idaho Employment Website,October 26 2018,3:30 PM,1
Art Faculty (Painting ) - Anticipated for Fall 2019,Art,"October 26, 2018 at 03:40 PM",BYU-Idaho Employment Website,October 26 2018,3:40 PM,1
Management - Full-time Faculty - Anticipated for Fall 2019,Management,"October 26, 2018 at 03:41 PM",BYU-Idaho Employment Website,October 26 2018,3:41 PM,1
Music Full-time Faculty  Piano - Anticipated for Fall 2019,Music,"October 26, 2018 at 04:05 PM",Referral by BYU-Idaho employee,October 26 2018,4:05 PM,1
Art Faculty (Painting ) - Anticipated for Fall 2019,Art,"October 26, 2018 at 04:24 PM",Referral by BYU-Idaho employee,October 26 2018,4:24 PM,1
